id,title,budget,revenue,release_date,runtime,vote_average,vote_count,popularity,roi,release_year,release_month,release_quarter,release_day_of_week,is_summer,is_holiday,is_q1,genre_drama,genre_comedy,genre_thriller,genre_romance,genre_action,genre_horror,genre_crime,genre_documentary,genre_adventure,genre_science_fiction,genre_family,genre_mystery,genre_fantasy,genre_animation,genre_foreign,genre_count,cast_avg_roi,cast_avg_experience,num_top_actors,is_franchise,budget_log,budget_category,budget_micro,budget_low,budget_medium,budget_high,budget_blockbuster,runtime_category,runtime_short,runtime_standard,runtime_long,runtime_epic,popularity_quartile,popularity_q1,popularity_q2,popularity_q3,popularity_q4,vote_count_log,has_high_rating,years_since_release,is_recent
31659,Wise Guys,13000000,8475466,1986-04-17,100,6.1,26,1.884204,-34.8,1986,4,2,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,16.380459992348886,medium,False,False,True,False,False,standard,False,True,False,False,q1,True,False,False,False,3.295836866004329,0,34,0
1949,Zodiac,65000000,84785914,2007-03-02,157,7.3,2080,19.083823,30.44,2007,3,1,4,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,4.0,61981997.594875,3.25,4.0,0,17.989897843244528,blockbuster,False,False,False,False,True,epic,False,False,False,True,q4,False,False,False,True,7.640603826393634,1,13,0
41393,Zyzzyx Road,2000000,30,2006-02-25,90,4.0,4,0.717595,-100.0,2006,2,1,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,14.508658238524095,low,False,True,False,False,False,short,True,False,False,False,q1,True,False,False,False,1.6094379124341005,0,14,0
1271,300,65000000,422610419,2006-12-09,117,7.0,5092,18.108408,550.17,2006,12,4,5,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3.0,0.0,0.0,0.0,1,17.989897843244528,blockbuster,False,False,False,False,True,standard,False,True,False,False,q4,False,False,False,True,8.535622326884605,1,14,0
14055,Starter for 10,8,21,2006-09-13,92,6.7,131,5.140016,162.5,2006,9,3,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,0.0,0.0,0,2.19722457733622,micro,True,False,False,False,False,standard,False,True,False,False,q1,True,False,False,False,4.882801922586371,0,14,0
1255,The Host,11000000,88489643,2006-07-27,119,6.7,546,9.386916,704.45,2006,7,3,3,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3.0,0.0,0.0,3.0,0,16.213405921671733,medium,False,False,True,False,False,standard,False,True,False,False,q3,False,False,True,False,6.304448802421981,0,14,0
2977,Becoming Jane,16500000,37311672,2007-03-02,120,6.9,325,7.829737,126.13,2007,3,1,4,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,16.61887099947687,medium,False,False,True,False,False,standard,False,True,False,False,q2,False,True,False,False,5.786897381366708,0,13,0
16727,The Namesake,12000000,20138836,2006-09-02,122,6.8,50,4.273271,67.82,2006,9,3,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,16.300417291085605,medium,False,False,True,False,False,long,False,False,True,False,q1,True,False,False,False,3.9318256327243257,0,14,0
14434,I Think I Love My Wife,11000000,13196245,2007-03-16,90,5.0,56,3.966066,19.97,2007,3,1,4,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,-11.801666666666668,3.0,4.0,0,16.213405921671733,medium,False,False,True,False,False,short,True,False,False,False,q1,True,False,False,False,4.04305126783455,0,13,0
9963,Premonition,20000000,84146832,2007-02-08,96,5.8,391,10.163764,320.73,2007,2,1,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3.0,0.0,0.0,0.0,0,16.811242881518265,medium,False,False,True,False,False,standard,False,True,False,False,q3,False,False,True,False,5.971261839790462,0,13,0
14001,Dead Silence,20000000,22217407,2007-03-16,89,6.2,533,10.763622,11.09,2007,3,1,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,16.811242881518265,medium,False,False,True,False,False,short,True,False,False,False,q3,False,False,True,False,6.280395838960195,0,13,0
2355,Reign Over Me,20000000,22222308,2007-03-23,124,7.1,340,10.027137,11.11,2007,3,1,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,16.811242881518265,medium,False,False,True,False,False,long,False,False,True,False,q3,False,False,True,False,5.831882477283517,1,13,0
7485,Shooter,61000000,95696996,2007-03-22,124,6.9,1495,14.246918,56.88,2007,3,1,3,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,5.0,0.0,0.0,0.0,0,17.926384438531027,blockbuster,False,False,False,False,True,long,False,False,True,False,q4,False,False,False,True,7.310550158534422,0,13,0
1273,TMNT,34000000,95608995,2007-03-23,90,6.0,349,11.358363,181.2,2007,3,1,4,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,4.0,0.0,0.0,0.0,0,17.341871111992198,high,False,False,False,True,False,short,True,False,False,False,q3,False,False,True,False,5.857933154483459,0,13,0
9075,Black Book,21000000,26193068,2006-09-01,145,7.2,288,7.440511,24.73,2006,9,3,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,0.0,0.0,0,16.860033043306743,high,False,False,False,True,False,long,False,False,True,False,q2,False,True,False,False,5.666426688112432,1,14,0
8270,The Lookout,16000000,5367030,2007-03-09,99,6.6,209,12.153493,-66.46,2007,3,1,4,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3.0,0.0,0.0,0.0,0,16.588099342704055,medium,False,False,True,False,False,standard,False,True,False,False,q4,False,False,False,True,5.3471075307174685,0,13,0
1683,The Reaping,40000000,62771059,2007-04-05,99,5.4,209,9.825841,56.93,2007,4,2,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,17.50439003707821,high,False,False,False,True,False,standard,False,True,False,False,q3,False,False,True,False,5.3471075307174685,0,13,0
1267,Meet the Robinsons,150000000,169332978,2007-03-23,95,6.7,787,10.529576,12.89,2007,3,1,4,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,3.0,0.0,0.0,0.0,0,18.8261458587272,blockbuster,False,False,False,False,True,standard,False,True,False,False,q3,False,False,True,False,6.669498089857879,0,13,0
13249,Seraphim Falls,18000000,1196307,2006-09-13,115,6.4,147,5.034585,-93.35,2006,9,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,16.705882371415992,medium,False,False,True,False,False,standard,False,True,False,False,q1,True,False,False,False,4.997212273764115,0,14,0
1272,Sunshine,50000000,32017803,2007-04-05,107,7.0,1210,12.715571,-35.96,2007,4,2,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2.0,0.0,0.0,0.0,0,17.72753358339242,high,False,False,False,True,False,standard,False,True,False,False,q4,False,False,False,True,7.099201743553092,1,13,0
9903,The Hoax,25000000,11772461,2006-10-14,116,6.4,60,4.78586,-52.91,2006,10,4,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,17.034386422832473,high,False,False,False,True,False,standard,False,True,False,False,q1,True,False,False,False,4.110873864173311,0,14,0
11515,Goya's Ghosts,50000000,9448082,2006-11-08,114,6.6,100,5.91265,-81.1,2006,11,4,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,17.72753358339242,high,False,False,False,True,False,standard,False,True,False,False,q2,False,True,False,False,4.61512051684126,0,14,0
7183,Perfect Stranger,60795000,73090611,2007-04-12,109,5.4,242,9.925255,20.22,2007,4,2,3,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,4.0,0.0,0.0,0.0,0,17.923018123161377,blockbuster,False,False,False,False,True,standard,False,True,False,False,q3,False,False,True,False,5.493061443340548,0,13,0
8271,Disturbia,20000000,117760134,2007-04-12,105,6.6,1038,18.006896,488.8,2007,4,2,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3.0,0.0,0.0,0.0,0,16.811242881518265,medium,False,False,True,False,False,standard,False,True,False,False,q4,False,False,False,True,6.946013991099227,0,13,0
1534,Pathfinder,45000000,30822861,2007-01-11,99,5.4,173,11.101549,-31.5,2007,1,1,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,17.622173069956816,high,False,False,False,True,False,standard,False,True,False,False,q3,False,False,True,False,5.159055299214529,0,13,0
10294,Vacancy,19000000,35300645,2007-04-20,80,6.0,406,7.712309,85.79,2007,4,2,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,1,16.759949589762293,medium,False,False,True,False,False,short,True,False,False,False,q2,False,True,False,False,6.008813185442595,0,13,0
18777,Slow Burn,15500000,1237615,2005-09-12,93,5.5,16,6.300001,-92.02,2005,9,3,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,4.0,-50.57944444444445,2.333333333333333,4.0,0,16.5563506464056,medium,False,False,True,False,False,standard,False,True,False,False,q2,False,True,False,False,2.833213344056216,0,15,0
1441,The Contract,25000000,5549200,2006-04-05,96,5.5,152,5.615957,-77.8,2006,4,2,2,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,4.0,0.0,0.0,0.0,0,17.034386422832473,high,False,False,False,True,False,standard,False,True,False,False,q2,False,True,False,False,5.030437921392435,0,14,0
13067,In the Land of Women,10000000,17500000,2007-04-16,97,5.8,163,9.351276,75.0,2007,4,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,0.0,0.0,0,16.118095750958314,medium,False,False,True,False,False,standard,False,True,False,False,q3,False,False,True,False,5.099866427824199,0,13,0
1268,Mr. Bean's Holiday,25000000,229736344,2007-03-22,90,6.1,682,10.19853,818.95,2007,3,1,3,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0.0,0.0,0.0,1,17.034386422832473,high,False,False,False,True,False,short,True,False,False,False,q3,False,False,True,False,6.52649485957079,0,13,0
9785,The Invisible,30000000,26810113,2007-04-27,102,6.0,148,6.097503,-10.63,2007,4,2,4,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,5.0,0.0,0.0,0.0,0,17.216707972959764,high,False,False,False,True,False,standard,False,True,False,False,q2,False,True,False,False,5.003946305945459,0,13,0
559,Spider-Man 3,258000000,890871626,2007-05-01,139,5.9,3687,27.614265,245.3,2007,5,2,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,3.0,0.0,0.0,0.0,1,19.36847014676186,blockbuster,False,False,False,False,True,long,False,False,True,False,q4,False,False,False,True,8.212839584676484,0,13,0
37933,Tales from Earthsea,22000000,68000000,2006-07-29,115,6.5,278,9.409701,209.09,2006,7,3,5,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,4.0,0.0,0.0,4.0,0,16.906553056777135,high,False,False,False,True,False,standard,False,True,False,False,q3,False,False,True,False,5.631211781821365,0,14,0
49081,The Rocket: The Legend of Rocket Richard,8000000,2019009,2005-10-25,124,6.1,17,0.860734,-74.76,2005,10,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,15.894952224644102,medium,False,False,True,False,False,long,False,False,True,False,q1,True,False,False,False,2.8903717578961645,0,15,0
2269,Day Watch,4200000,38862717,2006-01-01,132,6.2,170,7.42908,825.3,2006,1,1,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2.0,0.0,0.0,0.0,1,15.250595321348806,low,False,True,False,False,False,long,False,False,True,False,q2,False,True,False,False,5.14166355650266,0,14,0
11798,This Is England,2380000,8176544,2006-09-12,101,7.4,370,2.514638,243.55,2006,9,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,14.682611465815636,low,False,True,False,False,False,standard,False,True,False,False,q1,True,False,False,False,5.916202062607435,1,14,0
4964,Knocked Up,30000000,219076518,2007-06-01,129,6.2,1255,9.058516,630.26,2007,6,2,4,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,0.0,0.0,0,17.216707972959764,high,False,False,False,True,False,long,False,False,True,False,q3,False,False,True,False,7.135687347028144,0,13,0
2976,Hairspray,50000000,90450008,2007-07-13,117,6.5,738,7.768045,80.9,2007,7,3,4,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,4.0,0.0,0.0,0.0,0,17.72753358339242,high,False,False,False,True,False,standard,False,True,False,False,q2,False,True,False,False,6.6052979209482015,0,13,0
1562,28 Weeks Later,15000000,64238440,2007-04-26,100,6.5,1225,12.884191,328.26,2007,4,2,3,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,3.0,0.0,0.0,0.0,1,16.52356082573315,medium,False,False,True,False,False,standard,False,True,False,False,q4,False,False,False,True,7.111512116496157,0,13,0
810,Shrek the Third,160000000,798958165,2007-05-17,93,6.0,2355,14.072479,399.35,2007,5,2,3,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,5.0,0.0,0.0,0.0,1,18.8906843794481,blockbuster,False,False,False,False,True,standard,False,True,False,False,q4,False,False,False,True,7.764720544771477,0,13,0
5723,Once,160000,20710513,2007-03-23,85,7.4,457,10.357064,12844.07,2007,3,1,4,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,0.0,0.0,0,11.982935344196433,micro,True,False,False,False,False,short,True,False,False,False,q3,False,False,True,False,6.126869184114185,1,13,0
285,Pirates of the Caribbean: At World's End,300000000,961000000,2007-05-19,169,6.9,4627,31.363664,220.33,2007,5,2,5,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,3.0,0.0,0.0,0.0,1,19.519293035953808,blockbuster,False,False,False,False,True,epic,False,False,False,True,q4,False,False,False,True,8.439880088313567,0,13,0
12526,Bug,4000000,8059140,2006-05-19,102,6.0,167,5.911303,101.48,2006,5,2,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,15.201805169084134,low,False,True,False,False,False,standard,False,True,False,False,q2,False,True,False,False,5.123963979403259,0,14,0
3432,Mr. Brooks,20000000,41637263,2007-06-01,120,6.8,543,7.423812,108.19,2007,6,2,4,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,4.0,67.79866666666668,4.333333333333333,4.0,0,16.811242881518265,medium,False,False,True,False,False,standard,False,True,False,False,q2,False,True,False,False,6.298949246855942,0,13,0
15568,Gracie,9000000,2955039,2007-06-01,97,6.0,17,2.961621,-67.17,2007,6,2,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,16.012735246411598,medium,False,False,True,False,False,standard,False,True,False,False,q1,True,False,False,False,2.8903717578961645,0,13,0
3489,88 Minutes,30000000,16930884,2007-02-14,108,5.7,323,8.552967,-43.56,2007,2,1,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,3.0,0.0,0.0,0.0,0,17.216707972959764,high,False,False,False,True,False,standard,False,True,False,False,q3,False,False,True,False,5.780743515792329,0,13,0
298,Ocean's Thirteen,85000000,311312624,2007-06-07,122,6.5,2040,12.16276,266.25,2007,6,2,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,18.258161826219297,blockbuster,False,False,False,False,True,long,False,False,True,False,q4,False,False,False,True,7.621195162809845,0,13,0
14064,Ten Canoes,2000000,300000,2006-06-29,90,6.7,21,1.372493,-85.0,2006,6,2,3,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3.0,0.0,0.0,0.0,0,14.508658238524095,low,False,True,False,False,False,short,True,False,False,False,q1,True,False,False,False,3.091042453358316,0,14,0
18206,Alone With Her,1000000,10018,2006-04-28,78,6.2,20,2.392367,-99.0,2006,4,2,4,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,4.0,0.0,0.0,0.0,0,13.815511557963774,micro,True,False,False,False,False,short,True,False,False,False,q1,True,False,False,False,3.044522437723423,0,14,0
1691,Hostel: Part II,10200000,35619521,2007-06-08,93,5.6,464,8.916747,249.21,2007,6,2,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1,16.13789837629371,medium,False,False,True,False,False,standard,False,True,False,False,q3,False,False,True,False,6.142037405587356,0,13,0
9408,Surf's Up,85000000,149044513,2007-06-08,85,5.9,616,11.526339,75.35,2007,6,2,4,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,3.0,0.0,0.0,0.0,0,18.258161826219297,blockbuster,False,False,False,False,True,short,True,False,False,False,q3,False,False,True,False,6.424869023905388,0,13,0
1979,Fantastic 4: Rise of the Silver Surfer,130000000,289047763,2007-06-13,92,5.4,2648,12.924254,122.34,2007,6,2,2,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,4.0,0.0,0.0,0.0,1,18.683045016112164,blockbuster,False,False,False,False,True,standard,False,True,False,False,q4,False,False,False,True,7.88193748927207,0,13,0
10288,Fido,8000000,426224,2006-09-07,91,6.6,137,5.284805,-94.67,2006,9,3,3,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,4.0,0.0,0.0,0.0,0,15.894952224644102,medium,False,False,True,False,False,standard,False,True,False,False,q1,True,False,False,False,4.927253685157205,0,14,0
1991,Death Proof,25000000,25037897,2007-05-21,113,6.7,1359,13.412137,0.15,2007,5,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2.0,40.80875,6.5,4.0,1,17.034386422832473,high,False,False,False,True,False,standard,False,True,False,False,q4,False,False,False,True,7.215239978730097,0,13,0
43353,Robot Monster,16000,1000000,1953-06-25,66,3.5,17,0.892476,6150.0,1953,6,2,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0,9.680406499268877,micro,True,False,False,False,False,short,True,False,False,False,q1,True,False,False,False,2.8903717578961645,0,67,0
9952,Rescue Dawn,10000000,7177143,2006-09-09,126,6.9,339,9.604564,-28.23,2006,9,3,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.0,0.0,0.0,0.0,0,16.118095750958314,medium,False,False,True,False,False,long,False,False,True,False,q3,False,False,True,False,5.828945617610208,0,14,0
17320,The TV Set,2000000,265198,2006-04-28,87,6.0,19,4.681832,-86.74,2006,4,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,4.573892857142855,4.25,4.0,0,14.508658238524095,low,False,True,False,False,False,short,True,False,False,False,q1,True,False,False,False,2.995732273553991,0,14,0
3021,1408,25000000,94679598,2007-07-12,104,6.5,1372,9.196884,278.72,2007,7,3,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,17.034386422832473,high,False,False,False,True,False,standard,False,True,False,False,q3,False,False,True,False,7.224753405767971,0,13,0
54934,Swoon,250000,340147,1992-09-11,82,5.9,8,0.003013,36.06,1992,9,3,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,12.429220196836384,micro,True,False,False,False,False,short,True,False,False,False,q1,True,False,False,False,2.19722457733622,0,28,0
2359,Sicko,9000000,24538513,2007-05-18,123,7.3,241,6.766086,172.65,2007,5,2,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,16.012735246411598,medium,False,False,True,False,False,long,False,False,True,False,q2,False,True,False,False,5.488937726156687,1,13,0
442,Popular Music,2224000,28000000,2004-09-24,100,6.0,17,0.988777,1158.99,2004,9,3,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,14.614818383992796,low,False,True,False,False,False,standard,False,True,False,False,q1,True,False,False,False,2.8903717578961645,0,16,0
1988,A Mighty Heart,16000000,18928871,2007-01-01,100,6.7,97,16.770196,18.31,2007,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,16.588099342704055,medium,False,False,True,False,False,standard,False,True,False,False,q4,False,False,False,True,4.584967478670572,0,13,0
2196,Death at a Funeral,9000000,46,2007-02-09,90,6.9,508,8.832907,-100.0,2007,2,1,4,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,16.012735246411598,medium,False,False,True,False,False,short,True,False,False,False,q3,False,False,True,False,6.2324480165505225,0,13,0
1571,Live Free or Die Hard,110000000,383531464,2007-06-20,128,6.4,2122,14.886039,248.66,2007,6,2,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,1,18.5159909328476,blockbuster,False,False,False,False,True,long,False,False,True,False,q4,False,False,False,True,7.660585461703256,0,13,0
2959,License to Wed,35000000,69307224,2007-07-04,91,5.3,258,7.102076,98.02,2007,7,3,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,180.70433333333332,3.0,4.0,0,17.370858648025116,high,False,False,False,True,False,standard,False,True,False,False,q2,False,True,False,False,5.556828061699537,0,13,0
2698,Evan Almighty,175000000,173000000,2007-06-09,96,5.3,1194,9.156877,-1.14,2007,6,2,5,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,3.0,197.18875,3.0,4.0,1,18.980296537602072,blockbuster,False,False,False,False,True,standard,False,True,False,False,q3,False,False,True,False,7.085901464365611,0,13,0
1858,Transformers,150000000,709709780,2007-06-27,144,6.6,4113,5.587707,373.14,2007,6,2,2,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,3.0,0.0,0.0,0.0,1,18.8261458587272,blockbuster,False,False,False,False,True,long,False,False,True,False,q2,False,True,False,False,8.322151070212902,0,13,0
14125,Captivity,17000000,2626800,2007-03-09,96,4.4,134,8.687797,-84.55,2007,3,1,4,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3.0,0.0,0.0,0.0,0,16.648723960844016,medium,False,False,True,False,False,standard,False,True,False,False,q3,False,False,True,False,4.90527477843843,0,13,0
675,Harry Potter and the Order of the Phoenix,150000000,938212738,2007-06-28,138,7.4,5633,21.3643,525.48,2007,6,2,3,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,4.0,0.0,0.0,0.0,1,18.8261458587272,blockbuster,False,False,False,False,True,long,False,False,True,False,q4,False,False,False,True,8.636574948436317,1,13,0
3563,I Now Pronounce You Chuck & Larry,85000000,186072214,2007-07-12,115,5.8,640,6.645799,118.91,2007,7,3,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,18.258161826219297,blockbuster,False,False,False,False,True,standard,False,True,False,False,q2,False,True,False,False,6.46302945692067,0,13,0
2270,Stardust,70000000,135560026,2007-08-09,127,7.2,1215,14.784525,93.66,2007,8,3,3,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,4.0,0.0,0.0,0.0,0,18.064005814299342,blockbuster,False,False,False,False,True,long,False,False,True,False,q4,False,False,False,True,7.103322062526113,1,13,0
35,The Simpsons Movie,75000000,527068851,2007-07-25,87,6.9,2335,14.302911,602.76,2007,7,3,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,3.0,0.0,0.0,0.0,0,18.13299868483392,blockbuster,False,False,False,False,True,short,True,False,False,False,q4,False,False,False,True,7.756195343948118,0,13,0
5857,I Know Who Killed Me,12000000,9620399,2007-07-27,105,4.0,81,4.961439,-19.83,2007,7,3,4,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,4.0,52.15111111111111,2.6666666666666665,4.0,0,16.300417291085605,medium,False,False,True,False,False,standard,False,True,False,False,q1,True,False,False,False,4.406719247264253,0,13,0
3638,No Reservations,28000000,92601050,2007-07-25,104,6.1,336,9.672317,230.72,2007,7,3,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,17.147715103853763,high,False,False,False,True,False,standard,False,True,False,False,q3,False,False,True,False,5.820082930352362,0,13,0
14144,Daddy Day Camp,6000000,18197398,2007-08-08,89,4.4,94,5.414213,203.29,2007,8,3,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,111.5925,4.0,4.0,1,15.607270193858982,medium,False,False,True,False,False,short,True,False,False,False,q1,True,False,False,False,4.553876891600541,0,13,0
2503,The Bourne Ultimatum,70000000,442824138,2007-08-03,115,7.3,2938,18.173269,532.61,2007,8,3,4,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,4.0,0.0,0.0,0.0,1,18.064005814299342,blockbuster,False,False,False,False,True,standard,False,True,False,False,q4,False,False,False,True,7.985824666418917,1,13,0
8141,You Kill Me,4000000,2426851,2007-02-09,90,6.2,82,4.725299,-39.33,2007,2,1,4,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,4.0,0.0,0.0,0.0,0,15.201805169084134,low,False,True,False,False,False,short,True,False,False,False,q1,True,False,False,False,4.418840607796598,0,13,0
8363,Superbad,20000000,121463226,2007-08-17,113,7.0,2152,16.205105,507.32,2007,8,3,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,16.811242881518265,medium,False,False,True,False,False,standard,False,True,False,False,q4,False,False,False,True,7.674617497364363,1,13,0
5174,Rush Hour 3,140000000,258022233,2007-08-08,91,6.1,801,9.718111,84.3,2007,8,3,2,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,4.0,0.0,0.0,0.0,1,18.757152987716434,blockbuster,False,False,False,False,True,standard,False,True,False,False,q3,False,False,True,False,6.687108607866515,0,13,0
